"id","obj_vesion","date_created","message_type","template","notification_type","language"
"929","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"329","3"
"930","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"330","1"
"931","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"330","2"
"932","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"330","3"
"933","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"331","1"
"934","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"331","2"
"935","0","2011-04-25T00:00:00.0","TEXT","Congratulations.Baby is 6 months.Little one should be growing well&should still be putting on weight.Baby might crawl.This month baby is to go to clinic.Doctor will check weight&height to see all is well.Babies are all different,but should be able to do some of the following; turn to sounds&voices,copy sounds heard,blow bubbles from mouth or roll over.Playing with baby is more fun as baby laughs&shows enjoyment.Singing a clapping song is fun for U both." ,"331","3"
"936","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","332","1"
"937","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","332","2"
"938","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","332","3"
"939","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","333","1"
"940","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","333","2"
"941","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","333","3"
"942","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","334","1"
"943","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","334","2"
"944","0","2011-04-25T00:00:00.0","TEXT","Baby is now ready for other foods along with breastmilk.Baby needs practice swallowing&feeding will take time&patience.Forcing or rushing baby leads to chocking&vomiting.Koko/porridge alone is not enough to make baby grow strong.Make koko rich by adding powdered fish or beans.Also add teaspoon of palm oil or groundnut paste.Make sure you boil food very well to kill germs that make baby sick.Feed 2times a day along with breastfeeding as much as baby wants. ","334","3"
"945","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","335","1"
"946","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","335","2"
"947","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","335","3"
"948","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","336","1"
"949","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","336","2"
"950","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","336","3"
"951","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","337","1"
"952","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","337","2"
"953","0","2011-04-25T00:00:00.0","TEXT","Baby can sleep thru the night now but wake for feeds.To help baby settle&sleep,make bedtime@7pm-830or else baby gets too tired&fights sleep.All babies need to nap in the day to grow well.Help baby know when bedtime is by doing same things each day before bed.It teaches baby it is time for bed&he will soon be ready to sleep@that time.Sing a soft song&give a good nite kiss.Make sure baby sleeps under insecticide treated mosquito net to prevent malaria.","337","3"
"954","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","338","1"
"955","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","338","2"
"956","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","338","3"
"957","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","339","1"
"958","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","339","2"
"959","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","339","3"
"960","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","340","1"
"961","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","340","2"
"962","0","2011-04-25T00:00:00.0","TEXT","Trust what U think about when to take baby to clinic.Warning signs are: signs of dehydration,including dry mouth,lack of tears,sunken fontanelle,(soft spot on top of head)&less than 6 wet nappies a day.A fever.Can not or does not want to eat.Vomiting with force.Rash that doesn’t fade when skin is pressed.Sleeping alot.Crying alot.Trouble breathing.Swollen belly.Be sure baby is immunized to protect from sickness.Keep breastfeeding to keep baby healthy.","340","3"
"963","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","341","1"
"964","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","341","2"
"965","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","341","3"
"966","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","342","1"
"967","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","342","2"
"968","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","342","3"
"969","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","343","1"
"970","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","343","2"
"971","0","2011-04-25T00:00:00.0","TEXT","Baby needs protein(meat,fish,eggs or beans)vegetables(ayoyo,aleefu,agushie)&fruit in 3 meals a day.Add more kinds of foods,mashed chicken,guinea foul,eggs,liver&fruits(dawadawa,orange,pawpaw).Now baby wants to feed himself.Allow it.Give foods easy to pick up like sliced mango.Continue to breastfeed between meals&night.Don't give honey or tea.Honey has germs that can make baby sick.Tea prevents babys' body from making use of iron in food causing low blood.","343","3"
"972","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","344","1"
"973","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","344","2"
"974","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","344","3"
"975","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","345","1"
"976","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","345","2"
"977","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","345","3"
"978","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","346","1"
"979","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","346","2"
"980","0","2011-04-25T00:00:00.0","TEXT","Baby now starts to test U by not following easy instructions.She's not naughty,just curious.It is not good to beat baby,best to say""no""&give something safe to play with like a toy baby.?Baby learns from things they see&touch.They pick&touch everything.Keep baby safe by making sure someone is always watching.Keep sharp things like cutlass,used razor blade,pieces of mirror away from baby.Don't let her play in cooking areas or near lanterns,to prevent burns.","346","3"
"981","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","347","1"
"982","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","347","2"
"983","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","347","3"
"984","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","348","1"
"985","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","348","2"
"986","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","348","3"
"987","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","349","1"
"988","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","349","2"
"989","0","2011-04-25T00:00:00.0","TEXT","It is best to breastfeed until baby is 2yrs old.If U do not eat well it is hard.U may feel tired&fall sick easy.While breastfeeding be sure U eat protein(meat,chicken,beans,or fish)vegetables(aleefu, agushi)&fruit.Breastfeeding@night&between meals keeps baby healthy.Know U can get pregnant even if your period has not started back.Talk to doctor&use family planning so U don't get pregnant too soon.U need 2b strong again before a next baby. ","349","3"
"990","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","350","1"
"991","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","350","2"
"992","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","350","3"
"993","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","351","1"
"994","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","351","2"
"995","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","351","3"
"996","0","2011-04-25T00:00:00.0","TEXT","Although baby is getting teeth,don't stop breastfeeding.Baby needs breastmilk for the first full year of life.As teeth come baby may bite to ease paining gums.Baby doesn't mean to hurt U&isn't cursed.If baby bites try to stay calm.Don't beat baby.But stop feeding him,look him in the eye&say no!Baby won't like being taken from the breast when feeding,so this works.If U need help with biting ask at PNC.Breastmilk is important for baby so keep at it.","352","1"
